lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
23.222,39.306,NEOH,1111,alb065,-5.387,-13.534,0.1,0.2,-5.223,-13.862,0.0,-0.164,0.328
21.958,39.237,CG06,1111,alb065,-5.493,-8.045,0.3,0.3,-5.459,-8.683,0.0,-0.034,0.638
22.887,39.353,VOLO,1111,alb065,-4.608,-10.997,0.988,1.006,-4.706,-12.176,0.0,0.098,1.179
22.4322,38.8982,LAMM,1111,alb066,-9.11,-12.71,0.33,0.34,-7.888,-11.372,0.0,-1.222,-1.338
22.371,38.903,072A,1111,alb066,-8.175,-10.563,0.39,0.39,-7.764,-10.882,0.0,-0.411,0.319
22.445,38.916,CG14,1111,alb066,-13.962,-14.364,3.4,2.9,-7.711,-11.461,0.0,-6.251,-2.903
22.242,39.089,CG08,1111,alb066,-4.987,-10.736,0.3,0.3,-6.377,-10.144,0.0,1.39,-0.592
22.812,39.148,CG09,1111,alb066,-5.497,-13.565,0.3,0.3,-6.397,-13.483,0.0,0.9,-0.082
23.254,39.146,CG10,1111,alb066,-7.498,-18.81,0.7,0.7,-6.512,-15.549,0.0,-0.986,-3.261
23.272,39.182,MKRH,1111,alb066,-5.703,-14.107,0.6,0.7,-6.31,-15.651,0.0,0.607,1.544
22.242,39.089,CG08,1111,alb066,-6.989,-10.742,0.4,0.4,-6.377,-10.144,0.0,-0.612,-0.598
22.812,39.148,CG09,1111,alb066,-6.686,-12.938,0.4,0.4,-6.397,-13.483,0.0,-0.289,0.545
23.254,39.146,CG10,1111,alb066,-6.885,-15.235,0.3,0.3,-6.512,-15.549,0.0,-0.373,0.314
23.468,39.165,SKIA,1111,alb066,-7.883,-17.633,0.9,0.8,-6.362,-16.683,0.0,-1.521,-0.95
22.432,38.898,LAM0,1111,alb066,-8.908,-11.931,1.526,1.417,-7.89,-11.37,0.0,-1.018,-0.561
23.6025,38.4654,HALK,1111,alb067,-14.01,-23.52,0.19,0.22,-14.411,-22.578,0.0,0.401,-0.942
23.1519,38.956,ISTI,1111,alb067,-8.81,-16.51,0.17,0.21,-9.145,-17.465,0.0,0.335,0.955
24.1052,38.6349,KYMI,1111,alb067,-14.61,-24.52,0.39,0.37,-12.895,-25.643,0.0,-1.715,1.123
24.113,38.574,025A,1111,alb067,-13.697,-24.014,0.37,0.37,-13.492,-25.672,0.0,-0.205,1.658
23.648,38.471,024A,1111,alb067,-14.311,-22.767,0.37,0.37,-14.379,-22.881,0.0,0.068,0.114
23.372,38.986,CG17,1111,alb067,-8.971,-18.295,0.6,0.6,-8.905,-19.346,0.0,-0.066,1.051
23.341,38.785,CG26,1111,alb067,-13.34,-21.999,0.7,0.8,-11.135,-18.323,0.0,-2.205,-3.676
23.463,38.843,CG27,1111,alb067,-8.248,-21.584,0.6,0.6,-10.453,-20.034,0.0,2.205,-1.55
23.54,38.445,CG35,1111,alb067,-13.185,-23.875,0.6,0.6,-14.81,-21.49,0.0,1.625,-2.385
23.587,38.643,CG36,1111,alb067,-11.516,-23.568,0.5,0.6,-12.811,-21.664,0.0,1.295,-1.904
23.718,38.632,CG37,1111,alb067,-14.813,-24.353,0.6,0.6,-12.918,-22.835,0.0,-1.895,-1.518
24.109,38.661,CG38,1111,alb067,-14.318,-24.604,0.6,0.6,-12.63,-25.683,0.0,-1.688,1.079
23.743,38.43,CG41,1111,alb067,-14.581,-24.749,0.6,0.6,-14.283,-23.185,0.0,-0.298,-1.564
23.963,38.388,CG52,1111,alb067,-15.675,-26.521,0.5,0.6,-14.602,-24.244,0.0,-1.073,-2.277
24.188,38.345,CG55,1111,alb067,-14.767,-26.593,0.5,0.5,-15.795,-26.288,0.0,1.028,-0.305
23.372,38.986,CG17,1111,alb067,-9.68,-16.633,0.7,0.7,-8.905,-19.346,0.0,-0.775,2.713
23.54,38.445,CG35,1111,alb067,-14.071,-22.033,0.6,0.6,-14.81,-21.49,0.0,0.739,-0.543
24.109,38.661,CG38,1111,alb067,-13.37,-23.429,0.5,0.5,-12.63,-25.683,0.0,-0.74,2.254
23.603,38.465,HALK,1111,alb067,-13.952,-22.485,1.031,0.699,-14.417,-22.586,0.0,0.465,0.101
22.976,38.863,026A,1111,alb068,-8.251,-15.961,0.51,0.49,-8.963,-15.476,0.0,0.712,-0.485
22.945,38.888,NEVA,1111,alb068,-8.755,-14.949,0.2,0.3,-8.773,-15.201,0.0,0.018,0.252
22.945,38.888,NEVA,1111,alb068,-9.182,-14.437,0.2,0.2,-8.773,-15.201,0.0,-0.409,0.764
22.945,38.888,NEVA,1111,alb068,-8.746,-14.817,0.44,0.42,-8.773,-15.201,0.0,0.027,0.384
23.034,38.755,ARKI,1111,alb068,-9.744,-18.671,0.921,0.633,-8.816,-16.101,0.0,-0.928,-2.57
22.9994,38.6531,ATAL,1111,alb069,-11.71,-19.79,0.21,0.27,-11.499,-19.249,0.0,-0.211,-0.541
22.806,38.752,CG21,1111,alb069,-8.233,-17.466,0.7,0.7,-9.883,-17.332,0.0,1.65,-0.134
22.939,38.294,CN00,1111,alb070,-14.795,-22.508,1.5,1.5,-14.35,-18.766,0.0,-0.445,-3.742
22.809,38.343,CP00,1111,alb070,-15.372,-18.725,1.5,1.5,-13.832,-18.309,0.0,-1.54,-0.416
22.869,38.428,CQ00,1111,alb070,-14.467,-19.717,1.5,1.5,-12.926,-18.88,0.0,-1.541,-0.837
22.72,38.324,CR00,1111,alb070,-17.662,-20.938,1.5,1.5,-14.025,-18.093,0.0,-3.637,-2.845
22.685,38.366,CR89,1111,alb070,-14.651,-15.943,1.5,1.5,-13.503,-18.176,0.0,-1.148,2.233
22.999,38.653,ATAL,1111,alb070,-11.482,-18.699,0.37,0.47,-10.845,-19.475,0.0,-0.637,0.776
22.999,38.653,ATAL,1111,alb070,-10.702,-18.417,0.22,0.25,-10.845,-19.475,0.0,0.143,1.058
22.732,38.516,015A,1111,alb070,-8.751,-19.219,0.41,0.4,-11.728,-18.035,0.0,2.977,-1.184
22.861,38.624,CG24,1111,alb070,-9.812,-20.459,0.6,0.6,-11.233,-18.555,0.0,1.421,-1.904
23.202,38.566,CG28,1111,alb070,-10.904,-22.816,0.5,0.6,-11.677,-21.973,0.0,0.773,-0.843
22.79,38.525,CG29,1111,alb070,-12.797,-17.268,1.0,0.8,-11.89,-18.372,0.0,-0.907,1.104
22.869,38.428,CG33,1111,alb070,-13.481,-21.558,0.5,0.5,-12.926,-18.88,0.0,-0.555,-2.678
23.222,38.427,CG34,1111,alb070,-14.081,-23.213,0.5,0.6,-13.061,-21.893,0.0,-1.02,-1.32
22.939,38.294,CN00,1111,alb070,-18.06,-24.65,1.1,1.1,-14.35,-18.766,0.0,-3.71,-5.884
22.809,38.343,CP00,1111,alb070,-14.268,-17.665,0.5,0.6,-13.832,-18.309,0.0,-0.436,0.644
22.623,38.651,CG20,1111,alb070,-8.48,-12.339,0.9,1.0,-11.446,-16.361,0.0,2.966,4.022
22.869,38.428,CG33,1111,alb070,-13.874,-17.238,0.8,0.9,-12.926,-18.88,0.0,-0.948,1.642
21.409,38.624,AGRI,1111,alb071,-11.11,-7.0,0.2,0.2,-7.061,-5.504,0.0,-4.049,-1.496
21.9251,38.5945,ANOC,1111,alb071,-10.45,-10.21,0.56,0.69,-12.527,-9.147,0.0,2.077,-1.063
21.8029,38.9119,KARP,1111,alb071,-8.19,-9.21,0.33,0.32,-7.96,-7.972,0.0,-0.23,-1.238
22.201,38.529,LIDO,1111,alb071,-12.21,-13.84,0.23,0.17,-13.999,-12.972,0.0,1.789,-0.868
22.397,38.64,A000,1111,alb071,-9.173,-13.683,1.5,1.5,-11.77,-15.327,0.0,2.597,1.644
22.263,38.472,B000,1111,alb071,-12.682,-10.101,1.5,1.5,-14.767,-13.559,0.0,2.085,3.458
22.557,38.493,CS00,1111,alb071,-12.816,-14.96,1.5,1.5,-15.423,-17.379,0.0,2.607,2.419
21.98,38.529,H000,1111,alb071,-12.235,-7.74,1.5,1.5,-13.846,-9.422,0.0,1.611,1.682
21.732,38.842,027A,1111,alb071,-7.727,-7.559,0.44,0.42,-8.731,-7.107,0.0,1.004,-0.452
22.499,38.614,CG23,1111,alb071,-8.317,-12.159,1.2,1.1,-12.588,-16.24,0.0,4.271,4.081
22.263,38.472,B000,1111,alb071,-15.589,-12.234,1.4,1.4,-14.767,-13.559,0.0,-0.822,1.325
22.397,38.64,CG22,1111,alb071,-13.015,-13.617,1.8,1.6,-11.77,-15.327,0.0,-1.245,1.71
22.557,38.493,CS00,1111,alb071,-12.791,-16.897,0.5,0.6,-15.423,-17.379,0.0,2.632,0.482
21.98,38.529,H000,1111,alb071,-12.297,-8.069,1.3,1.3,-13.846,-9.422,0.0,1.549,1.353
22.197,38.607,LEVK,1111,alb071,-14.509,-14.742,0.6,0.6,-12.635,-12.72,0.0,-1.874,-2.022
21.486,38.655,PRSL,1111,alb071,-6.316,-6.83,0.6,0.6,-8.195,-4.59,0.0,1.879,-2.24
21.165,38.864,AMFI,1111,alb071,-6.749,-2.17,0.2,0.4,-5.775,-6.57,0.0,-0.974,4.4
21.165,38.864,AMFI,1111,alb071,-7.493,-2.95,0.1,0.1,-5.775,-6.57,0.0,-1.718,3.62
21.291,38.697,L2PE,1111,alb071,-11.389,-5.549,0.6,0.8,-9.181,-8.723,0.0,-2.208,3.174
21.486,38.655,PRSL,1111,alb071,-8.987,-5.148,0.6,0.6,-8.195,-4.59,0.0,-0.792,-0.558
21.409,38.624,AGRI,1111,alb071,-10.414,-6.507,0.826,0.828,-7.061,-5.504,0.0,-3.353,-1.003
21.803,38.912,KARP,1111,alb071,-7.249,-9.065,1.631,3.572,-7.959,-7.973,0.0,0.71,-1.092
22.201,38.529,LIDO,1111,alb071,-11.717,-13.419,0.986,0.776,-13.999,-12.972,0.0,2.282,-0.447
21.9284,38.4268,EYPA,1111,alb072,-12.91,-12.21,0.14,0.17,-12.734,-11.978,0.0,-0.176,-0.232
22.4302,38.431,ITEA,1111,alb072,-13.61,-16.81,0.25,0.21,-14.096,-16.116,0.0,0.486,-0.694
22.273,38.385,CT49,1111,alb072,-15.296,-14.599,1.5,1.5,-15.016,-14.745,0.0,-0.28,0.146
21.903,38.445,I000,1111,alb072,-14.038,-7.95,1.5,1.5,-13.937,-10.927,0.0,-0.101,2.977
22.016,38.41,M000,1111,alb072,-14.858,-10.835,1.5,1.5,-13.167,-13.397,0.0,-1.691,2.562
22.115,38.393,O001,1111,alb072,-13.973,-13.322,1.5,1.5,-14.473,-13.8,0.0,0.5,0.478
22.577,38.399,V000,1111,alb072,-14.134,-15.058,1.5,1.5,-13.927,-17.24,0.0,-0.207,2.182
22.142,38.397,CG30,1111,alb072,-13.776,-19.649,3.3,2.6,-14.545,-13.943,0.0,0.769,-5.706
22.577,38.399,CG32,1111,alb072,-13.677,-14.994,0.6,0.7,-13.927,-17.24,0.0,0.25,2.246
21.903,38.445,I000,1111,alb072,-11.283,-7.978,1.2,1.3,-13.937,-10.927,0.0,2.654,2.949
22.273,38.385,IT18,1111,alb072,-14.774,-15.932,0.4,0.5,-15.016,-14.745,0.0,0.242,-1.187
22.016,38.41,M000,1111,alb072,-13.778,-12.264,0.4,0.5,-13.167,-13.397,0.0,-0.611,1.133
22.142,38.397,KLLI,1111,alb072,-12.478,-13.143,0.5,0.6,-14.545,-13.943,0.0,2.067,0.8
21.928,38.427,EYPA,1111,alb072,-12.939,-12.02,0.5,0.574,-12.731,-11.978,0.0,-0.208,-0.042
21.8714,38.3287,PSAT,1111,alb073,-14.61,-16.68,0.74,0.99,-14.824,-15.017,0.0,0.214,-1.663
22.0727,38.3654,TRIZ,1111,alb073,-15.91,-14.71,0.22,0.22,-15.228,-15.478,0.0,-0.682,0.768
21.9118,38.3852,XILI,1111,alb073,-13.61,-14.81,0.39,0.44,-14.301,-14.683,0.0,0.691,-0.127
22.133,38.361,C216,1111,alb073,-19.18,-14.919,1.5,1.5,-15.402,-15.048,0.0,-3.778,0.129
22.24,38.356,C075,1111,alb073,-16.294,-16.305,1.5,1.5,-15.447,-14.844,0.0,-0.847,-1.461
22.392,38.376,CT00,1111,alb073,-13.512,-13.583,1.5,1.5,-15.368,-14.912,0.0,1.856,1.329
22.285,38.348,CU00,1111,alb073,-17.203,-12.997,1.5,1.5,-15.449,-14.83,0.0,-1.754,1.833
21.849,38.339,J000,1111,alb073,-11.147,-13.558,1.5,1.5,-14.732,-15.015,0.0,3.585,1.457
21.939,38.328,N000,1111,alb073,-12.76,-20.346,1.5,1.5,-15.188,-15.094,0.0,2.428,-5.252
22.066,38.373,O106,1111,alb073,-17.57,-13.428,1.5,1.5,-15.202,-15.58,0.0,-2.368,2.152
22.412,38.412,S000,1111,alb073,-13.509,-13.981,1.5,1.5,-15.293,-14.758,0.0,1.784,0.777
22.285,38.348,CG31,1111,alb073,-12.069,-13.43,9.1,6.6,-15.449,-14.83,0.0,3.38,1.4
22.392,38.376,CT00,1111,alb073,-17.372,-15.817,1.4,1.4,-15.368,-14.912,0.0,-2.004,-0.905
21.849,38.339,DREP,1111,alb073,-11.666,-15.485,0.5,0.4,-14.732,-15.015,0.0,3.066,-0.47
21.939,38.328,N000,1111,alb073,-12.664,-23.474,1.3,1.4,-15.188,-15.094,0.0,2.524,-8.38
22.285,38.348,CG31,1111,alb073,-13.277,-16.141,0.6,0.7,-15.449,-14.83,0.0,2.172,-1.311
22.073,38.365,TRIZ,1111,alb073,-16.454,-14.756,0.64,0.612,-15.229,-15.472,0.0,-1.225,0.716
22.1843,38.3217,PSAR,1111,alb074,-15.31,-15.73,0.18,0.15,-14.993,-16.168,0.0,-0.317,0.438
23.3184,38.3166,THIV,1111,alb074,-15.21,-22.72,0.2,0.23,-15.28,-22.849,0.0,0.07,0.129
22.956,38.216,CM00,1111,alb074,-19.209,-19.905,1.5,1.5,-16.828,-19.241,0.0,-2.381,-0.664
22.822,38.265,CV00,1111,alb074,-11.985,-17.123,1.5,1.5,-16.32,-18.979,0.0,4.335,1.856
22.589,38.302,W000,1111,alb074,-15.949,-15.656,1.5,1.5,-15.147,-18.776,0.0,-0.802,3.12
23.386,38.294,014A,1111,alb074,-15.627,-24.397,0.45,0.44,-15.479,-23.426,0.0,-0.148,-0.971
22.864,38.261,CG45,1111,alb074,-11.755,-18.859,1.3,1.3,-16.353,-19.12,0.0,4.598,0.261
23.029,38.253,CG46,1111,alb074,-15.954,-21.738,0.8,0.7,-16.575,-20.202,0.0,0.621,-1.536
22.956,38.216,CM00,1111,alb074,-18.547,-20.247,1.1,1.1,-16.828,-19.241,0.0,-1.719,-1.006
22.184,38.322,PSAR,1111,alb074,-13.261,-18.385,5.459,8.468,-14.994,-16.166,0.0,1.733,-2.219
23.318,38.317,THI0,1111,alb074,-15.409,-21.169,0.741,0.525,-15.274,-22.844,0.0,-0.135,1.675
21.9731,38.3204,LAMB,1111,alb075,-12.61,-20.64,0.26,0.36,-13.327,-21.708,0.0,0.717,1.068
21.8923,38.308,ROD3,1111,alb075,-13.51,-23.41,0.98,0.94,-13.097,-20.974,0.0,-0.413,-2.436
22.1348,38.2337,VALI,1111,alb075,-16.51,-25.82,0.8,0.72,-14.165,-23.084,0.0,-2.345,-2.736
22.851,38.028,CL00,1111,alb075,-18.322,-22.82,1.5,1.5,-14.42,-25.605,0.0,-3.902,2.785
22.134,38.237,D000,1111,alb075,-12.099,-25.019,1.5,1.5,-14.133,-23.043,0.0,2.034,-1.976
22.057,38.276,D004,1111,alb075,-12.882,-20.73,1.5,1.5,-13.808,-22.454,0.0,0.926,1.724
21.937,38.302,N730,1111,alb075,-13.363,-23.246,1.5,1.5,-13.553,-21.431,0.0,0.19,-1.815
22.029,38.263,P000,1111,alb075,-14.481,-24.833,1.5,1.5,-13.937,-22.463,0.0,-0.544,-2.37
22.013,38.276,P226,1111,alb075,-11.177,-25.136,1.5,1.5,-13.812,-22.325,0.0,2.635,-2.811
21.973,38.32,LAMB,1111,alb075,-12.594,-21.503,0.18,0.08,-13.333,-21.711,0.0,0.739,0.208
22.945,38.021,CG47,1111,alb075,-15.616,-26.649,0.4,0.4,-14.531,-26.084,0.0,-1.085,-0.565
23.213,38.097,CG49,1111,alb075,-15.928,-26.215,0.4,0.4,-14.535,-27.035,0.0,-1.393,0.82
22.134,38.237,D000,1111,alb075,-11.45,-23.95,1.4,1.4,-14.133,-23.043,0.0,2.683,-0.907
22.085,38.215,E106,1111,alb075,-12.746,-27.355,0.7,0.8,-14.449,-22.891,0.0,1.703,-4.464
22.239,38.181,T000,1111,alb075,-13.041,-22.237,1.5,1.5,-14.821,-23.691,0.0,1.78,1.454
21.8182,37.2895,KOPA,1111,alb076,-20.31,-26.62,0.26,0.26,-19.357,-24.608,0.0,-0.953,-2.012
22.6179,37.9723,KRYO,1111,alb076,-16.31,-26.74,0.17,0.17,-16.342,-26.753,0.0,0.032,0.013
21.733,38.2409,PATR,1111,alb076,-15.61,-21.69,0.19,0.24,-15.206,-23.819,0.0,-0.404,2.129
21.4622,37.6788,PYRG,1111,alb076,-18.51,-26.52,0.15,0.17,-17.549,-23.342,0.0,-0.961,-3.178
22.3694,37.5081,TRIP,1111,alb076,-17.21,-26.03,0.28,0.31,-18.555,-26.395,0.0,1.345,0.365
22.442,38.079,CA00,1111,alb076,-19.162,-19.176,1.5,1.5,-15.634,-25.88,0.0,-3.528,6.704
22.444,38.005,CB01,1111,alb076,-16.774,-25.776,1.5,1.5,-16.053,-26.113,0.0,-0.721,0.337
22.432,37.961,CC00,1111,alb076,-16.078,-26.478,1.5,1.5,-16.317,-26.184,0.0,0.239,-0.294
22.562,38.079,CE02,1111,alb076,-19.378,-26.761,1.5,1.5,-15.563,-26.307,0.0,-3.815,-0.454
22.539,38.048,CF01,1111,alb076,-15.78,-22.163,1.5,1.5,-15.755,-26.255,0.0,-0.025,4.092
22.643,38.01,CG00,1111,alb076,-17.399,-25.248,1.5,1.5,-16.049,-26.69,0.0,-1.35,1.442
22.731,37.979,CI00,1111,alb076,-17.615,-27.636,1.5,1.5,-16.472,-27.304,0.0,-1.143,-0.332
22.737,37.86,CJ00,1111,alb076,-18.232,-29.136,1.5,1.5,-17.122,-27.608,0.0,-1.11,-1.528
21.95,38.066,G000,1111,alb076,-16.701,-23.944,1.5,1.5,-15.847,-24.693,0.0,-0.854,0.749
21.808,38.105,L000,1111,alb076,-15.977,-23.163,1.5,1.5,-15.701,-24.205,0.0,-0.276,1.042
22.355,37.525,TR00,1111,alb076,-19.231,-25.589,1.5,1.5,-18.476,-26.34,0.0,-0.755,0.751
22.38,38.143,X000,1111,alb076,-15.945,-24.785,1.5,1.5,-15.627,-26.041,0.0,-0.318,1.256
22.559,38.095,Y002,1111,alb076,-15.775,-25.56,1.5,1.5,-15.555,-26.41,0.0,-0.22,0.85
22.371,38.047,Z001,1111,alb076,-14.958,-25.786,1.5,1.5,-15.817,-25.81,0.0,0.859,0.024
22.761,37.976,043A,1111,alb076,-15.556,-27.645,0.45,0.46,-16.534,-27.56,0.0,0.978,-0.085
22.739,37.589,002A,1111,alb076,-17.062,-27.017,0.39,0.38,-18.31,-27.71,0.0,1.248,0.693
22.124,37.899,013A,1111,alb076,-15.393,-24.751,0.48,0.5,-16.621,-25.369,0.0,1.228,0.618
21.899,37.43,VASS,1111,alb076,-16.82,-24.679,0.2,0.2,-18.753,-24.857,0.0,1.933,0.178
22.643,38.01,CG44,1111,alb076,-15.414,-28.586,0.5,0.5,-16.049,-26.69,0.0,0.635,-1.896
21.58,38.014,CG61,1111,alb076,-15.413,-26.618,0.7,0.8,-16.13,-23.458,0.0,0.717,-3.16
22.43,37.85,CG62,1111,alb076,-17.087,-27.313,1.8,1.9,-17.023,-26.367,0.0,-0.064,-0.946
22.737,37.86,CJ00,1111,alb076,-16.49,-28.174,0.8,0.8,-17.122,-27.608,0.0,0.632,-0.566
21.925,37.702,DOXA,1111,alb076,-20.963,-24.476,1.1,1.2,-17.563,-24.807,0.0,-3.4,0.331
21.95,38.066,G000,1111,alb076,-15.123,-24.872,1.3,1.3,-15.847,-24.693,0.0,0.724,-0.179
22.687,37.525,KIVE,1111,alb076,-18.636,-28.18,2.5,2.4,-18.568,-27.516,0.0,-0.068,-0.664
21.808,38.105,L000,1111,alb076,-14.729,-23.59,0.8,0.8,-15.701,-24.205,0.0,0.972,0.615
22.644,37.75,MLDR,1111,alb076,-16.972,-23.886,3.0,2.9,-17.575,-27.291,0.0,0.603,3.405
22.355,37.525,TR00,1111,alb076,-18.835,-29.023,0.7,0.7,-18.476,-26.34,0.0,-0.359,-2.683
22.38,38.143,X000,1111,alb076,-16.335,-25.418,0.7,0.7,-15.627,-26.041,0.0,-0.708,0.623
22.559,38.095,Y000,1111,alb076,-15.127,-26.596,0.8,0.8,-15.555,-26.41,0.0,0.428,-0.186
21.58,38.014,SNDO,1111,alb076,-16.213,-23.318,1.6,1.7,-16.13,-23.458,0.0,-0.083,0.14
21.014,37.25,STRF,1111,alb076,-19.488,-17.19,0.8,0.9,-19.337,-22.007,0.0,-0.151,4.817
21.644,37.49,ZAHA,1111,alb076,-23.429,-25.911,1.6,1.9,-18.425,-23.994,0.0,-5.004,-1.917
21.925,37.702,DOXA,1111,alb076,-19.768,-24.345,0.6,0.7,-17.563,-24.807,0.0,-2.205,0.462
21.58,38.014,SNDO,1111,alb076,-15.375,-22.647,0.6,0.7,-16.13,-23.458,0.0,0.755,0.811
21.014,37.25,STRF,1111,alb076,-18.965,-16.153,0.3,0.4,-19.337,-22.007,0.0,0.372,5.854
21.016,37.25,STRO,1111,alb076,-16.766,-17.952,1.0,1.3,-19.337,-22.014,0.0,2.571,4.062
